名前,名前（カナ）,詳細業種,紹介文,郵便番号,住所,電話番号,公式URL,最寄駅,タウンページ詳細ページ
"新はこだてペットクリニック北斗本院","シンハコダテペットクリニックホクトホンイン","Z265725__獣医師/Z426150__動物病院/Z526500__ペット美容室/Z527100__ペットホテル/","渡島大野駅徒歩8分　土日祝日も20時まで診療可◎","北海道北斗市市渡","0138-77-1752","http://sin771752.seesaa.net","https://itp.ne.jp/info/010178931000000899/"
"大志田動物医院","オオシダドウブツイイン","Z265725__獣医師/Z426150__動物病院/","盛岡市にある動物病院です。
日曜日・祝日も診療しております。","岩手県盛岡市永井２５地割","019-638-5556","","https://itp.ne.jp/info/033506283000000899/"
"リンデン動物病院","リンデンドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526135__ペットトリミング/","ペットと過ごす　やさしい時間。","宮城県大崎市古川中島町","0229-29-9585","http://linden-ah.com","https://itp.ne.jp/info/046554908192270910/"
"高橋獣医科病院","タカハシジュウイカビョウイン","Z265725__獣医師/Z426150__動物病院/","＜渡利小学校通り＞　
日曜・祝日も診療いたします。","福島県福島市渡利字中角","024-521-3903","","https://itp.ne.jp/info/072806795000000899/"
"ハーモニー動物病院","ハーモニードウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","さいたま市岩槻区・岩槻駅の動物病院＜犬・猫・うさぎ＞","埼玉県さいたま市岩槻区大字岩槻","048-757-8864","http://harmony-ah.jp/","https://itp.ne.jp/info/110143604200000899/"
"アルファ動物病院","アルファドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","日曜日も診察しております","大阪府豊中市桜の町１丁目","06-6840-0456","http://www.alpha-21.com/","https://itp.ne.jp/info/272551313300000899/"
"ひろアニマルクリニック","ヒロアニマルクリニック","Z265725__獣医師/Z426150__動物病院/","平日夜7時まで診療　■吉野駅より徒歩7分","福岡県大牟田市大字倉永","0944-50-1350","","https://itp.ne.jp/info/401325934141441520/"
"ペットクリニックハレルヤ愛宕病院","ペットクリニックハレルヤアタゴビョウイン","Z265725__獣医師/Z426150__動物病院/","平和・愛宕・粕屋：新宮4院有り","福岡県福岡市西区愛宕４丁目","092-885-7771","http://halleluya-vet.com/","https://itp.ne.jp/info/405369087400000899/"
"ひばるペットクリニック","ヒバルペットクリニック","Z265725__獣医師/Z426150__動物病院/Z526950__ペット保険/","日曜日も診察しています。
南区西鉄桧原営業所向かい","福岡県福岡市南区桧原３丁目","092-567-7707","http://www.hibaru-petclinic.jp/","https://itp.ne.jp/info/406511456192551570/"
"三田川動物病院","ミタガワドウブツビヨウイン","Z426150__動物病院/","大切なパートナーのかかりつけ病院をめざして","佐賀県神埼郡吉野ヶ里町田手","0952-53-3336","","https://itp.ne.jp/info/411981259400000899/"
"廣瀬動物病院","ヒロセドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","富山市の動物病院
日曜午前も診療します
時間外診察、往診は応相談","富山県富山市石坂新","076-411-9874","http://www.hirose-animal.com/","https://itp.ne.jp/info/510000000000053303/"
"内山動物病院","ウチヤマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","NHK室蘭放送局すぐそば。","北海道室蘭市山手町１丁目","0143-23-7227","https://asp2.viaplatz.com/vpz/main/embp/?coid=12458&st=0&fmt=hls&br=750000&is_guest=YES&pghash=c454f2c33dac&is_embed=yes","https://itp.ne.jp/info/015860841000000899/"
"しぶやペットクリニック","シブヤペットクリニック","Z265725__獣医師/Z426150__動物病院/","○o。.*: 犬と猫の病院 :*.。o○
日曜日診療しています","北海道札幌市北区拓北１条３丁目","011-299-2286","","https://itp.ne.jp/info/017432836158151890/"
"らいおん動物病院","ライオンドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","ライオンからスズメまでが
モットーです！","岩手県盛岡市みたけ６丁目","019-645-0688","","https://itp.ne.jp/info/030885126109431460/"
"新庄動物病院","シンジョウドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526135__ペットトリミング/Z527100__ペットホテル/Z527280__ペット用品販売/","新庄動物病院は土・日も診療！
神室産業高校すぐそば（北西側）","山形県新庄市大字松本","0233-22-4030","https://shinjo-ahp.jimdo.com/","https://itp.ne.jp/info/066566955000000899/"
"かまた動物病院","カマタドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","大切な家族の健康管理！
土曜日・日曜日・祝日も診療致します！！","福島県福島市丸子字石名田","024-554-5110","","https://itp.ne.jp/info/076956506000000899/"
"ユーカリが丘動物病院","ユーカリガオカドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","現在木曜日も平日と同様に診察しております。","千葉県佐倉市ユーカリが丘１丁目","043-462-8500","http://www.yu-karigaoka-ah.com/","https://itp.ne.jp/info/127056619100000899/"
"大田中央動物病院","オオタチュウオウドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526135__ペットトリミング/Z527100__ペットホテル/","６名の獣医が最新の設備と真心で大切な命を守る為最善を尽します","東京都大田区中央７丁目","03-5747-6055","http://website2.infomity.net/8020000285/","https://itp.ne.jp/info/130543417100000899/"
"新ゆりがおか動物病院","シンユリガオカドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","日曜・祝日診療
急患随時受付
小鳥・ハムスター・うさぎ・猫・犬","東京都稲城市平尾２丁目","042-331-5731","http://shinyuri.vets.tokyo/","https://itp.ne.jp/info/136144437100000899/"
"あべ動物病院","アベドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","土曜、日曜も通常どおり診療しています。","東京都練馬区豊玉北４丁目","03-3991-5103","","https://itp.ne.jp/info/138783653188551790/"
"ごりペットクリニック","ゴリペットクリニック","Z265725__獣医師/Z426150__動物病院/","日曜・祝日（休日診療）も夜６時まで診療しています！","東京都日野市神明２丁目","042-514-8411","http://gori-ah.jp/","https://itp.ne.jp/info/139620654107260980/"
"上田犬猫病院","ウエダイヌネコビョウイン","Z265725__獣医師/Z426150__動物病院/","あなたの街の動物病院♪","長野県上田市常田２丁目","0268-22-1466","","https://itp.ne.jp/info/200864598000000899/"
"まつきよ動物病院","マツキヨドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","土・日診療！
犬、猫、うさぎ、ハムスター、フェレット、他小動物","山口県山口市糸米２丁目","083-902-8876","","https://itp.ne.jp/info/358392007165450110/"
"シュガー動物病院","シュガードウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526135__ペットトリミング/Z526500__ペット美容室/Z527100__ペットホテル/","■往診要相談・入院設備有
■岩田屋より徒歩３分","福岡県久留米市諏訪野町","0942-32-3366","","https://itp.ne.jp/info/408833858400000899/"
"かつら動物病院","カツラドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","犬・猫等
庄原I.C.より車でスグ","広島県庄原市是松町","0824-73-0018","","https://itp.ne.jp/info/347552432400000899/"
"奥山獣医科医院","オクヤマジュウイカイイン","Z265725__獣医師/Z426150__動物病院/","貴方のかけがえのないペットのために
健康な毎日を応援しています","北海道室蘭市中島町２丁目","0143-44-4678","http://www.okuyama-animal-hospital.com/","https://itp.ne.jp/info/010718941000000899/"
"かさなみ動物病院","カサナミドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","当動物病院では絆を中心においた伴侶動物医療を目指しております","埼玉県越谷市大沢３丁目","048-978-1511","http://kasanami-ah.com/","https://itp.ne.jp/info/114912364200000899/"
"ちはら台動物病院","チハラダイドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","日曜・祝日も診療　ペットホテル　駐車場１３台有り","千葉県市原市ちはら台東９丁目","0436-52-8882","https://asp2.viaplatz.com/vpz/main/embp/?coid=12553&st=0&fmt=hls&br=750000&is_guest=YES&pghash=c454f2c33dac&is_embed=yes","https://itp.ne.jp/info/120193736174141700/"
"きまち動物病院","キマチドウブツビヨウイン","Z426150__動物病院/","元市立病院交差点際●土・日・祝も診療","千葉県松戸市上本郷","047-363-4728","","https://itp.ne.jp/info/125593112200000899/"
"あおぞら動物医療センター","アオゾラドウブツイリョウセンター","Z265725__獣医師/Z426150__動物病院/","眼科の専門治療ができる病院","大阪府枚方市西招提町","072-809-0200","http://homepage3.nifty.com/aozora~/","https://itp.ne.jp/info/279823253300000899/"
"あかね動物病院","アカネドウブツビョウイン","Z426150__動物病院/Z527100__ペットホテル/","休日でも大丈夫！仕事の後も大丈夫！
（21：30最終受付）","広島県福山市御幸町大字下岩成","084-955-0505","http://www.sky-net.or.jp/akane/","https://itp.ne.jp/info/340819643400000899/"
"ケーナインペットクリニック（Ｋ‐９）","ケーナインペットクリニック","Z265725__獣医師/Z426150__動物病院/","平日夜８時迄診療　
最小限の治療で最大限の効果がモットー","山口県周南市大字徳山一ノ井手","0834-21-9029","https://www.youtube.com/channel/UCdCE7wptQFw1AtCqSfk3Clw","https://itp.ne.jp/info/356064203187030700/"
"ゆふいん動物病院","ユフインドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z527100__ペットホテル/","犬・猫の病院◆ペットホテル◆電話予約診療可","大分県由布市湯布院町川北","0977-84-3293","","https://itp.ne.jp/info/447302721500000899/"
"蘭動物病院","ランドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","平日19時まで　祝日12時まで診療","沖縄県浦添市屋富祖１丁目","098-878-1073","https://www.randoubutubyouin.com/","https://itp.ne.jp/info/472813451500000899/"
"うつのみや動物病院","ウツノミヤドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","☆土・日・祝日も診療　入院設備あり","栃木県宇都宮市戸祭３丁目","028-650-5707","http://utsunomiyavet.com/","https://itp.ne.jp/info/510000000000009501/"
"大橋動物病院","オオハシドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526500__ペット美容室/Z527100__ペットホテル/","幸手駅徒歩８分の動物病院
◎土曜日も診療◎予約制","埼玉県幸手市東２丁目","0120-125614","http://www.geocities.jp/jmgkd060/","https://itp.ne.jp/info/115105317116831700/"
"末広動物病院","スエヒロドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","日曜日も診療しています","北海道旭川市末広東１条１１丁目","0166-57-0866","","https://itp.ne.jp/info/012020101108231600/"
"猫の病院","ネコノビョウイン","Z265725__獣医師/Z426150__動物病院/","北見市朝日町にある猫専門の病院
「猫の病院」 です！","北海道北見市朝日町","0157-26-2930","","https://itp.ne.jp/info/018520112000000899/"
"久慈動物病院","クジドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","犬・猫のやさしいお医者さん　
土・日も診療しています","岩手県久慈市新井田第４地割","0194-61-1414","","https://itp.ne.jp/info/033805514000000899/"
"さとう動物病院","サトウドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","大切な家族の健康をお手伝いします　
須賀川市　動物病院","福島県須賀川市和田道","0248-72-5139","","https://itp.ne.jp/info/075375704115941230/"
"荒川動物病院","アラカワドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","犬・猫・ウサギ・ハムスターの診療も
行っております。","埼玉県越谷市東越谷４丁目","048-964-0450","http://www.arakawa-vet.com/","https://itp.ne.jp/info/117964854200000899/"
"みしま動物病院","ミシマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526500__ペット美容室/Z527100__ペットホテル/","川崎市幸区の動物病院
◆急患の場合、まずはお電話をください！","神奈川県川崎市幸区遠藤町","044-520-3232","","https://itp.ne.jp/info/144001259100000899/"
"クレステッド動物病院","クレステッドドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","あなたの大切なペットのために信頼できる
ホームドクターを！","神奈川県厚木市飯山","046-290-1192","http://www.crested-vet.com","https://itp.ne.jp/info/144670004107920530/"
"みやの動物病院","ミヤノドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","金沢市の動物病院　
信頼いただけるペットのホームドクター","石川県金沢市近岡町","076-238-1321","http://www.miyano-animalhospital.com/","https://itp.ne.jp/info/170204027300000899/"
"なかむら動物病院","ナカムラドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","動物病院　金沢市疋田　獣医 ペットクリニック　
診察　検査治療","石川県金沢市疋田２丁目","076-258-1183","http://www.nakamura-ah.co.jp/","https://itp.ne.jp/info/172217037300000899/"
"三島動物病院","ミシマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","三島市の動物病院
急患・入院応需、駐車場完備","静岡県三島市南町","055-972-2210","http://mishima-ah.petit.cc","https://itp.ne.jp/info/222645958200000899/"
"沖田動物病院","オキタドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","菊川市の動物病院　
平日夜7時まで、日・祝日は午前診療","静岡県菊川市半済","0537-35-5491","","https://itp.ne.jp/info/226437207200000899/"
"ふくだ動物病院","フクダドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z433650__ドッグ美容室/Z527100__ペットホテル/","獣医と飼い主様の距離が近い、何でも相談できる病院をモットーに","大阪府堺市中区福田","072-239-2211","http://www.fukuda-vet.net/","https://itp.ne.jp/info/277508693300000899/"
"桑の山獣医科","クワノヤマジュウイカ","Z265725__獣医師/Z426150__動物病院/","防府市
犬猫の感染症予防・ワクチン接種は
動物病院 桑の山獣医科","山口県防府市桑山１丁目","0835-24-2299","http://kuwanoyama-juui.ftw.jp/","https://itp.ne.jp/info/353474782400000899/"
"青木動物病院","アオキドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","高松市にある犬・猫・小動物（うさぎ・ハムスター等）の動物病院","香川県高松市東山崎町","087-847-8899","","https://itp.ne.jp/info/379706415400000899/"
"丸山動物病院","マルヤマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","犬・猫・小鳥・ハムスターの診療　
丁寧なわかりやすい診療","宮城県仙台市青葉区荒巻神明町","022-276-3737","https://maruyama-vet-clinic.wixsite.com/veterinary","https://itp.ne.jp/info/045992074000000899/"
"あかね動物病院","アカネドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","★心を込めて診療致します。　★予約制","福島県福島市野田町７丁目","024-535-8866","","https://itp.ne.jp/info/078873219030230040/"
"あすみが丘動物病院","アスミガオカドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z525300__ペット関連サービス/","土・日も診療　
9時～12時・16時～19時（水・祝休）","千葉県千葉市緑区あすみが丘３丁目","043-294-3515","http://asumigaoka-animal.jp/","https://itp.ne.jp/info/125982909100000899/"
"仲澤ペットクリニック","ナカザワペットクリニック","Z265725__獣医師/Z426150__動物病院/","市原市ちはら台駅5分の動物病院
飼育相談、繁殖相談も承ります。","千葉県市原市ちはら台西４丁目","0436-40-6800","http://nakazawapet.com/","https://itp.ne.jp/info/127391813194730770/"
"横浜ねこ病院","ヨコハマネコビョウイン","Z265725__獣医師/Z426150__動物病院/","神奈川県横浜市のねこ専門の動物病院です。","神奈川県横浜市神奈川区二ツ谷町","045-313-1212","http://www.yokoneko.net/","https://itp.ne.jp/info/141033945110751960/"
"広瀬動物病院","ヒロセドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","和田町駅前商店街徒歩１分　時間外急患の方はお電話下さい","神奈川県横浜市保土ケ谷区星川３丁目","045-331-4773","","https://itp.ne.jp/info/148425999100000899/"
"ほりえ動物病院","ホリエドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z526135__ペットトリミング/Z527100__ペットホテル/","平日夜8時まで診療　日曜・祝日も診療中！ペット保険取扱いあり","和歌山県和歌山市新在家","073-414-3951","https://asp2.viaplatz.com/vpz/main/embp/?coid=784&st=0&fmt=hls&br=750000&is_guest=YES&pghash=c454f2c33dac&is_embed=yes","https://itp.ne.jp/info/300973944185770270/"
"ダクタリ動物病院","ダクタリドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","小鳥・犬猫から象まで
土曜日・日曜日・祝日も診療","鳥取県鳥取市大覚寺","0857-26-1008","http://www9.plala.or.jp/daktari/","https://itp.ne.jp/info/319232593400000899/"
"上原動物病院","ウエハラドウブツビョウイン","Z426150__動物病院/","なんでもお気軽に御相談ください。 ","岡山県岡山市中区関","086-279-6404","","https://itp.ne.jp/info/331233044400000899/"
"２２条動物病院","ニジュウニジョウドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","帯広市で犬・猫・うさぎ・ハムスター等のご相談はこちらに！","北海道帯広市西２２条南３丁目","0155-35-1431","http://22jyo-ah.com/","https://itp.ne.jp/info/017351791000000899/"
"わんにゃんクリニックすがわら","ワンニャンクリニックスガワラ","Z426150__動物病院/","地域に根ざした動物病院、獣医療の提供を心掛けております","秋田県潟上市天王字追分西","018-893-4887","http://douga-plus.itp.ne.jp/embed/dDRFF_V2DLsf","https://itp.ne.jp/info/052914147139061610/"
"とみた動物病院","トミタドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","日曜日も１２：００まで診療しています。","茨城県日立市会瀬町２丁目","0294-35-0424","http://konokonekonoko.c.ooco.jp/","https://itp.ne.jp/info/080248211100000899/"
"アンジュ動物病院","アンジユドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","小動物、爬虫類の診療・治療も行っています。
土日も診療","東京都八王子市山田町","042-667-4054","http://www.ange-ah.com/","https://itp.ne.jp/info/131070856145140500/"
"こまごえ動物病院","コマゴエドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","【静岡市清水区の動物病院】
日曜午前中診療しています","静岡県静岡市清水区駒越中２丁目","054-335-9133","http://www.komagoe-ah.com/","https://itp.ne.jp/info/224341257200000899/"
"宮嶋獣医科病院","ミヤジマジユウイカビヨウイン","Z265725__獣医師/Z426150__動物病院/","滋賀県彦根市　動物病院　宮嶋獣医科病院
犬・猫・小動物
　","滋賀県彦根市長曽根南町","0749-26-0331","http://www.miyajima-ah.com/","https://itp.ne.jp/info/259585836300000899/"
"ゆじ動物病院","ユジドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z527100__ペットホテル/","動物達との暮らしに安心感を","福岡県糸島市荻浦","092-324-6941","http://www.yuji-hospital.com/","https://itp.ne.jp/info/404497317400000899/"
"ｔａｍａ動物病院","タマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","★沖縄税務署近く、宮里中学校前","沖縄県沖縄市古謝津嘉山町","098-937-3737","","https://itp.ne.jp/info/479300357181530160/"
"ゆめみの動物病院","ユメミノドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","土曜診療有
地域に密着した信頼あるホームドクターを目指して！","北海道江別市ゆめみ野南町","011-389-7230","","https://itp.ne.jp/info/013181646139821250/"
"かきの動物病院","カキノドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","秋田大学病院近くに2013年5月7日（火）開院しました。","秋田県秋田市広面字釣瓶町","018-835-9233","http://www13.plala.or.jp/kakinoah/","https://itp.ne.jp/info/053320031137070510/"
"はせがわ動物病院","ハセガワドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","会津若松市の動物病院　
★月・火・木・金曜日は夜7時まで診療","福島県会津若松市表町","0242-27-3729","http://www.hasegawa-ahp.com/","https://itp.ne.jp/info/073165936000000899/"
"このはな動物クリニック","コノハナドウブツクリニック","Z265725__獣医師/Z426150__動物病院/","さいたま市桜区、埼大通り沿いの動物病院です。","埼玉県さいたま市桜区大字下大久保","048-711-2483","http://konohana-ac.com/","https://itp.ne.jp/info/119660355197271420/"
"麻生獣医科医院","アサオジュウイカイイン","Z265725__獣医師/Z426150__動物病院/","日曜・祝日も診療　時間外・夜間も受け付け","神奈川県川崎市麻生区上麻生２丁目","044-965-1150","http://asao.vc/","https://itp.ne.jp/info/143558879100000899/"
"湘南台セントラル動物病院","ショウナンダイセントラルドウブツビョウイン","Z433650__ドッグ美容室/Z525300__ペット関連サービス/Z526500__ペット美容室/Z527100__ペットホテル/Z265725__獣医師/Z426150__動物病院/","犬・猫／年中無休
≪美容室・ペットホテル併設≫ ","神奈川県藤沢市湘南台５丁目","0466-44-2080","http://www.central-pc.org","https://itp.ne.jp/info/147567251200000899/"
"水上犬猫鳥の病院","ミズカミイヌネコトリノビヨウイン","Z265725__獣医師/Z426150__動物病院/","動物大好きの専門のスタッフが親切、丁寧に対応いたします。","神奈川県相模原市南区上鶴間５丁目","042-744-7670","http://mizukami-vet.com","https://itp.ne.jp/info/149300397100000899/"
"野村獣医科","ノムラジュウイカ","Z265725__獣医師/Z426150__動物病院/","かけがえのない小さな家族のために","山梨県甲府市大里町","055-243-3700","","https://itp.ne.jp/info/196002497200000899/"
"アミ動物病院","アミドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","小さなことでも、何でもご相談して下さい","山梨県山梨市落合","0553-22-8951","","https://itp.ne.jp/info/197160333119861800/"
"ヤシの実どうぶつ病院","ヤシノミドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","★日曜・祝日診療
★静岡医療センター近く","静岡県駿東郡清水町柿田","055-972-0308","http://www.wakimizu-vet.com/","https://itp.ne.jp/info/226393958200000899/"
"神谷動物病院","カミヤドウブツビョウイン","Z426150__動物病院/","浜松市の動物病院　
犬・猫・フェレット・ハムスター・うさぎ　等","静岡県浜松市中区和合町","053-412-0010","http://www.bea.hi-ho.ne.jp/n-kamiya/home.html","https://itp.ne.jp/info/226564804162431130/"
"青木獣医科病院","アオキジュウイカビョウイン","Z265725__獣医師/Z426150__動物病院/","ペットと飼主様を大切にし
信頼に応える診療施設を目指しています","京都府向日市寺戸町渋川","075-933-0124","","https://itp.ne.jp/info/265834445177850130/"
"西村動物病院","ニシムラドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","土・日・祝日も診療致します。大阪外環状線沿い。駐車場有り。","大阪府八尾市柏村町４丁目","072-993-3155","","https://itp.ne.jp/info/278990215300000899/"
"アン動物病院","アンドウブツビョウイン","Z426150__動物病院/","◆優しく良質な動物医療を心がけています◆","鳥取県倉吉市堺町３丁目","0858-22-3451","","https://itp.ne.jp/info/318565749006341690/"
"西京の森どうぶつ病院","サイキョウノモリドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z433660__ドッグラン/Z527100__ペットホテル/","朝７時から診療
山口市の西京の森どうぶつ病院","山口県山口市大内問田５丁目","083-995-0700","http://saikyo-ah.jp/","https://itp.ne.jp/info/352720543116970350/"
"福岡夜間救急動物病院","フクオカヤカンキュウキュウドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","★夜9時から翌朝5時まで！夜間専門　★365日診療・年中無休","福岡県福岡市博多区月隈５丁目","092-504-8999","http://www.pet99.net","https://itp.ne.jp/info/409304636137831170/"
"小川動物病院","オガワドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","◆犬・猫・小鳥　
＜土・日曜日も診療＞","福島県いわき市常磐下船尾町村山","0246-72-0257","http://www10.plala.or.jp/ogawa-ah/","https://itp.ne.jp/info/075945866000000899/"
"大室獣医科クリニック","オオムロジュウイカクリニック","Z265725__獣医師/Z426150__動物病院/","京王相模原線　多摩境駅から５００ｍ南
動物病院","東京都町田市小山町","042-771-7581","","https://itp.ne.jp/info/142946308100000899/"
"うえの獣医科クリニック","ウエノジュウイカクリニック","Z265725__獣医師/Z426150__動物病院/","柏崎市の動物病院◆ペットの健康相談や困りごとは相談下さい","新潟県柏崎市岩上","0257-24-6460","","https://itp.ne.jp/info/154804567000000899/"
"みやもと動物病院","ミヤモトドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","★犬・猫の診療　★ドッグサロン併設","山口県山口市黒川","083-932-4622","http://miyamoto-ah.jp/","https://itp.ne.jp/info/353740740107720570/"
"黒田犬猫病院","クロダイヌネコビヨウイン","Z265725__獣医師/Z426150__動物病院/","ペットの元気生活を応援します","愛媛県宇和島市和霊元町３丁目","0895-25-1721","","https://itp.ne.jp/info/387606276400000899/"
"飯塚パル動物病院","イイヅカパルドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","飯塚市片島にある動物のお医者さん
水江交差点そば","福岡県飯塚市片島２丁目","0948-21-8686","http://pal-animal.com/","https://itp.ne.jp/info/402390453130081230/"
"森林公園どうぶつ病院","シンリンコウエンドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","飼い主様との話し合いを大切にし、丁寧な診察を心掛けています。","北海道札幌市厚別区厚別東５条８丁目","011-899-1122","","https://itp.ne.jp/info/013413020193050580/"
"ささや動物病院","ササヤドウブツビヨウイン","Z265725__獣医師/Z426150__動物病院/","★親切、ていねいな診療を心がけます。","福島県福島市笹谷字上成出","024-558-4711","https://sasaya-animal.com/","https://itp.ne.jp/info/079720706000000899/"
"セントラルドグマ動物病院","セントラルドグマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","ペットの元気のために
●入院設備有　●往診OK","茨城県古河市東牛谷","0280-97-2001","","https://itp.ne.jp/info/082404349032751820/"
"ながしまペットクリニック","ナガシマペットクリニック","Z265725__獣医師/Z426150__動物病院/","江戸川区下町のペットホームドクター　
歯科診療も行っています。","東京都江戸川区東小岩２丁目","03-3671-9749","http://nagashimapet-c.com/","https://itp.ne.jp/info/137610815174721620/"
"西山動物病院","ニシヤマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","人と動物の絆を大切にした診療に努めます","新潟県新潟市東区竹尾３丁目","025-271-1881","http://www.nishiyama-ah.com/","https://itp.ne.jp/info/153747996000000899/"
"くにか動物病院","クニカドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z527100__ペットホテル/","富山県　黒部市　動物病院","富山県黒部市新牧野","0765-52-0051","http://kunika-ah.com/","https://itp.ne.jp/info/160813541165371360/"
"ＨＯＮＥＹ・Ａｎｉｍａｌ・Ｃｌｉｎｉｃ","ハニーアニマルクリニック","Z526500__ペット美容室/Z527100__ペットホテル/Z265725__獣医師/Z426150__動物病院/","ペットのホームドクター☆土曜は５時まで　
お気軽にご相談下さい","富山県富山市婦中町広田","076-465-5225","http://www.honey-ac.com/index.html","https://itp.ne.jp/info/166790667300000899/"
"ハート動物病院","ハートドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z527100__ペットホテル/","土曜、日曜、祝日も診療
駐車場有り","大阪府高槻市松原町","072-673-0110","http://www.hi-ho.ne.jp/vet-yasushi/indexheart.htm","https://itp.ne.jp/info/270878264300000899/"
"長者原動物病院","チョウジャバルドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","各種検査・予防・その他お気軽にご相談下さい。","福岡県糟屋郡粕屋町長者原東１丁目","092-938-5206","http://chojabaru.com/","https://itp.ne.jp/info/408602413193820620/"
"川島動物病院","カワシマドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","新潟市江南区─犬、猫、小鳥、小動物診療─","新潟県新潟市江南区所島２丁目","025-382-9463","http://www.kawashima-ah.com","https://itp.ne.jp/info/151157217000000899/"
"百合が原動物病院","ユリガハラドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/Z433650__ドッグ美容室/Z526135__ペットトリミング/Z526500__ペット美容室/Z527100__ペットホテル/","札幌市東区の動物病院　ペットホテル　トリミング　ドッグラン","北海道札幌市東区北５１条東１５丁目","011-742-7203","http://www.yurigahara-ah.com/","https://itp.ne.jp/info/016017840000000899/"
"さくらぎ動物病院","サクラギドウブツビョウイン","Z265725__獣医師/Z426150__動物病院/","◎土・日・祝日も夜7時まで診療いたします
≪山形県米沢市≫","山形県米沢市桜木町","0238-24-7223","","https://itp.ne.jp/info/069645135123650160/"
"風の森動物病院","カゼノモリドウブツビョウイン","Z426150__動物病院/","つくば市役所より、車で５分","茨城県つくば市小白硲","029-896-5882","http://kazenomori-ah.jp/","https://itp.ne.jp/info/088750500116350640/"
"上根橋ペットクリニック","カミネバシペットクリニック","Z265725__獣医師/Z426150__動物病院/","鳩ヶ谷駅から車で１０分★土曜診療あり　
川口市犬猫の動物病病院","埼玉県川口市前川２丁目","048-268-6004","","https://itp.ne.jp/info/118939133200000899/"
